date,advertiser,ad_format,impressions,spend,avg_cpm,clicks,conversions,pmp_impressions,ctr,cvr,simulated_revenue,roas
2024-02-28,AmericanExpress,display,124,844.6436,6.811641935483871,0,0,15,0.0,0.0,0.0,0.0
2024-02-28,AmericanExpress,mobile,96,677.6609,7.058967708333333,0,0,14,0.0,0.0,0.0,0.0
2024-02-28,AmericanExpress,native,39,289.6026,7.425707692307692,0,0,4,0.0,0.0,0.0,0.0
2024-02-28,Netflix,display,296,1584.7361,5.353838175675676,1,0,90,0.0033783783783783786,0.0,0.0,0.0
2024-02-28,Netflix,mobile,221,1132.8985,5.126237556561086,1,0,57,0.004524886877828055,0.0,0.0,0.0
2024-02-28,Nike,display,35,206.3076,5.894502857142857,0,0,1,0.0,0.0,0.0,0.0
2024-02-28,Nike,mobile,20,115.8571,5.792855,0,0,1,0.0,0.0,0.0,0.0
2024-02-28,Toyota,display,20,132.7363,6.636815,0,0,0,0.0,0.0,0.0,0.0
2024-02-28,Toyota,mobile,21,130.0479,6.192757142857142,0,0,0,0.0,0.0,0.0,0.0
2024-02-29,AmericanExpress,display,135,908.4521,6.729274814814815,1,0,11,0.007407407407407408,0.0,0.0,0.0
2024-02-29,AmericanExpress,mobile,87,594.0636,6.82831724137931,0,0,11,0.0,0.0,0.0,0.0
2024-02-29,AmericanExpress,native,35,270.5899,7.73114,0,0,2,0.0,0.0,0.0,0.0
2024-02-29,Netflix,display,320,1663.62,5.1988125,2,0,77,0.00625,0.0,0.0,0.0
2024-02-29,Netflix,mobile,210,1121.0299,5.338237619047619,0,0,58,0.0,0.0,0.0,0.0
2024-02-29,Nike,display,28,175.1217,6.254346428571429,0,0,4,0.0,0.0,0.0,0.0
2024-02-29,Nike,mobile,22,133.6368,6.0744,0,0,3,0.0,0.0,0.0,0.0
2024-02-29,Toyota,display,16,105.5149,6.59468125,0,0,0,0.0,0.0,0.0,0.0
2024-02-29,Toyota,mobile,14,87.5026,6.250185714285714,0,0,0,0.0,0.0,0.0,0.0
2024-03-01,AmericanExpress,display,121,807.5017,6.673567768595041,0,0,13,0.0,0.0,0.0,0.0
2024-03-01,AmericanExpress,mobile,86,586.41,6.8187209302325575,0,0,9,0.0,0.0,0.0,0.0
2024-03-01,AmericanExpress,native,32,235.7421,7.366940625,1,1,1,0.03125,1.0,58.935525,0.25
2024-03-01,Netflix,display,313,1597.0302,5.102332907348242,0,0,77,0.0,0.0,0.0,0.0
2024-03-01,Netflix,mobile,190,976.6105,5.140055263157895,0,0,50,0.0,0.0,0.0,0.0
2024-03-01,Nike,display,28,166.7117,5.953989285714286,0,0,2,0.0,0.0,0.0,0.0
2024-03-01,Nike,mobile,23,138.2034,6.008843478260869,0,0,2,0.0,0.0,0.0,0.0
2024-03-01,Toyota,display,20,126.545,6.32725,0,0,0,0.0,0.0,0.0,0.0
2024-03-01,Toyota,mobile,13,88.4588,6.8045230769230765,0,0,0,0.0,0.0,0.0,0.0
2024-03-02,AmericanExpress,display,143,946.2225,6.616940559440559,0,0,15,0.0,0.0,0.0,0.0
2024-03-02,AmericanExpress,mobile,73,487.2655,6.674869863013698,0,0,6,0.0,0.0,0.0,0.0
2024-03-02,AmericanExpress,native,38,283.3591,7.456818421052632,0,0,4,0.0,0.0,0.0,0.0
2024-03-02,Netflix,display,315,1570.7724,4.986579047619048,1,0,72,0.0031746031746031746,0.0,0.0,0.0
2024-03-02,Netflix,mobile,194,1097.5887,5.657673711340206,0,0,61,0.0,0.0,0.0,0.0
2024-03-02,Nike,display,30,184.9771,6.1659033333333335,0,0,2,0.0,0.0,0.0,0.0
2024-03-02,Nike,mobile,21,122.5475,5.835595238095238,0,0,0,0.0,0.0,0.0,0.0
2024-03-02,Toyota,display,19,120.8833,6.362278947368421,0,0,0,0.0,0.0,0.0,0.0
2024-03-02,Toyota,mobile,22,137.2728,6.239672727272727,0,0,0,0.0,0.0,0.0,0.0
2024-03-03,AmericanExpress,display,131,872.7651,6.662329007633588,0,0,9,0.0,0.0,0.0,0.0
2024-03-03,AmericanExpress,mobile,75,502.1382,6.695176,0,0,9,0.0,0.0,0.0,0.0
2024-03-03,AmericanExpress,native,40,307.3182,7.682955,0,0,5,0.0,0.0,0.0,0.0
2024-03-03,Netflix,display,286,1458.8353,5.100822727272727,1,1,71,0.0034965034965034965,1.0,40.80658181818182,0.027972027972027972
2024-03-03,Netflix,mobile,215,1109.0895,5.158555813953488,0,0,61,0.0,0.0,0.0,0.0
2024-03-03,Nike,display,24,145.959,6.081625,0,0,2,0.0,0.0,0.0,0.0
2024-03-03,Nike,mobile,15,87.3074,5.820493333333333,0,0,1,0.0,0.0,0.0,0.0
2024-03-03,Toyota,display,19,122.1493,6.428910526315789,0,0,0,0.0,0.0,0.0,0.0
2024-03-03,Toyota,mobile,12,80.8784,6.739866666666667,0,0,0,0.0,0.0,0.0,0.0
2024-03-04,AmericanExpress,display,138,948.3532,6.87212463768116,1,0,16,0.007246376811594203,0.0,0.0,0.0
2024-03-04,AmericanExpress,mobile,94,618.4276,6.579017021276596,0,0,8,0.0,0.0,0.0,0.0
2024-03-04,AmericanExpress,native,32,242.3246,7.57264375,0,0,0,0.0,0.0,0.0,0.0
2024-03-04,Netflix,display,295,1479.0971,5.013888474576271,1,0,73,0.003389830508474576,0.0,0.0,0.0
2024-03-04,Netflix,mobile,224,1169.3186,5.220172321428572,0,0,63,0.0,0.0,0.0,0.0
2024-03-04,Nike,display,33,195.6833,5.9297969696969695,0,0,1,0.0,0.0,0.0,0.0
2024-03-04,Nike,mobile,18,106.6589,5.925494444444444,0,0,1,0.0,0.0,0.0,0.0
2024-03-04,Toyota,display,19,116.4411,6.128478947368421,0,0,0,0.0,0.0,0.0,0.0
2024-03-04,Toyota,mobile,15,96.5163,6.43442,0,0,0,0.0,0.0,0.0,0.0
2024-03-05,AmericanExpress,display,123,827.0185,6.7237276422764225,0,0,10,0.0,0.0,0.0,0.0
2024-03-05,AmericanExpress,mobile,82,540.6319,6.593071951219512,0,0,6,0.0,0.0,0.0,0.0
2024-03-05,AmericanExpress,native,32,234.7809,7.336903125,0,0,3,0.0,0.0,0.0,0.0
2024-03-05,Netflix,display,304,1575.8328,5.183660526315789,1,0,78,0.003289473684210526,0.0,0.0,0.0
2024-03-05,Netflix,mobile,240,1169.7561,4.87398375,0,0,48,0.0,0.0,0.0,0.0
2024-03-05,Nike,display,33,183.2322,5.552490909090909,0,0,0,0.0,0.0,0.0,0.0
2024-03-05,Nike,mobile,21,122.8173,5.8484428571428575,0,0,0,0.0,0.0,0.0,0.0
2024-03-05,Toyota,display,16,110.7442,6.9215125,0,0,0,0.0,0.0,0.0,0.0
2024-03-05,Toyota,mobile,18,112.4565,6.247583333333334,0,0,0,0.0,0.0,0.0,0.0
2024-03-06,AmericanExpress,display,142,968.1884,6.818228169014085,0,0,13,0.0,0.0,0.0,0.0
2024-03-06,AmericanExpress,mobile,85,549.8137,6.468396470588236,1,0,5,0.011764705882352941,0.0,0.0,0.0
2024-03-06,AmericanExpress,native,31,242.7027,7.829119354838709,0,0,1,0.0,0.0,0.0,0.0
2024-03-06,Netflix,display,298,1568.0921,5.262054026845638,0,0,88,0.0,0.0,0.0,0.0
2024-03-06,Netflix,mobile,204,1001.0663,4.907187745098039,0,0,48,0.0,0.0,0.0,0.0
2024-03-06,Nike,display,42,243.6307,5.8007309523809525,0,0,2,0.0,0.0,0.0,0.0
2024-03-06,Nike,mobile,9,54.2372,6.026355555555556,0,0,1,0.0,0.0,0.0,0.0
2024-03-06,Toyota,display,22,151.3308,6.878672727272728,0,0,0,0.0,0.0,0.0,0.0
2024-03-06,Toyota,mobile,16,96.8288,6.0518,0,0,0,0.0,0.0,0.0,0.0
2024-03-07,AmericanExpress,display,111,740.9897,6.675582882882883,0,0,10,0.0,0.0,0.0,0.0
2024-03-07,AmericanExpress,mobile,77,536.494,6.967454545454546,0,0,11,0.0,0.0,0.0,0.0
2024-03-07,AmericanExpress,native,33,261.1504,7.913648484848484,0,0,3,0.0,0.0,0.0,0.0
2024-03-07,Netflix,display,304,1613.6899,5.308190460526316,0,0,78,0.0,0.0,0.0,0.0
2024-03-07,Netflix,mobile,208,1066.869,5.129177884615384,0,0,57,0.0,0.0,0.0,0.0
2024-03-07,Nike,display,34,189.299,5.567617647058824,0,0,0,0.0,0.0,0.0,0.0
2024-03-07,Nike,mobile,18,105.7458,5.874766666666667,0,0,1,0.0,0.0,0.0,0.0
2024-03-07,Toyota,display,23,143.5972,6.24335652173913,0,0,0,0.0,0.0,0.0,0.0
2024-03-07,Toyota,mobile,15,99.0116,6.600773333333334,0,0,0,0.0,0.0,0.0,0.0
2024-03-08,AmericanExpress,display,149,1037.5868,6.963669798657718,0,0,21,0.0,0.0,0.0,0.0
2024-03-08,AmericanExpress,mobile,92,647.731,7.040554347826087,0,0,13,0.0,0.0,0.0,0.0
2024-03-08,AmericanExpress,native,32,246.5637,7.705115625,0,0,3,0.0,0.0,0.0,0.0
2024-03-08,Netflix,display,337,1744.0026,5.175081899109792,0,0,90,0.0,0.0,0.0,0.0
2024-03-08,Netflix,mobile,223,1251.7755,5.613343049327354,0,0,72,0.0,0.0,0.0,0.0
2024-03-08,Nike,display,29,171.9818,5.930406896551724,0,0,0,0.0,0.0,0.0,0.0
2024-03-08,Nike,mobile,22,129.2542,5.875190909090909,0,0,1,0.0,0.0,0.0,0.0
2024-03-08,Toyota,display,23,147.8376,6.427721739130435,0,0,0,0.0,0.0,0.0,0.0
2024-03-08,Toyota,mobile,21,130.6126,6.219647619047619,0,0,0,0.0,0.0,0.0,0.0
2024-03-09,AmericanExpress,display,135,899.393,6.6621703703703705,0,0,12,0.0,0.0,0.0,0.0
2024-03-09,AmericanExpress,mobile,90,623.8353,6.931503333333333,0,0,10,0.0,0.0,0.0,0.0
2024-03-09,AmericanExpress,native,45,360.3499,8.007775555555556,0,0,5,0.0,0.0,0.0,0.0
2024-03-09,Netflix,display,306,1727.8465,5.646557189542484,1,0,102,0.0032679738562091504,0.0,0.0,0.0
2024-03-09,Netflix,mobile,218,1191.962,5.467715596330275,0,0,67,0.0,0.0,0.0,0.0
2024-03-09,Nike,display,31,184.34890000000001,5.94673870967742,0,0,2,0.0,0.0,0.0,0.0
2024-03-09,Nike,mobile,24,142.7329,5.947204166666666,0,0,2,0.0,0.0,0.0,0.0
2024-03-09,Toyota,display,15,104.2146,6.947640000000001,0,0,0,0.0,0.0,0.0,0.0
2024-03-09,Toyota,mobile,12,80.8914,6.740950000000001,0,0,0,0.0,0.0,0.0,0.0
2024-03-10,AmericanExpress,display,140,971.3802000000001,6.93843,0,0,18,0.0,0.0,0.0,0.0
2024-03-10,AmericanExpress,mobile,85,580.6576,6.831265882352941,0,0,11,0.0,0.0,0.0,0.0
2024-03-10,AmericanExpress,native,43,321.5768,7.478530232558139,0,0,2,0.0,0.0,0.0,0.0
2024-03-10,Netflix,display,284,1459.1607999999999,5.13789014084507,1,0,76,0.0035211267605633804,0.0,0.0,0.0
2024-03-10,Netflix,mobile,208,1033.7018,4.969720192307692,1,0,53,0.004807692307692308,0.0,0.0,0.0
2024-03-10,Nike,display,29,174.7997,6.027575862068965,0,0,1,0.0,0.0,0.0,0.0
2024-03-10,Nike,mobile,15,89.64189999999999,5.976126666666667,0,0,1,0.0,0.0,0.0,0.0
2024-03-10,Toyota,display,24,158.6473,6.610304166666666,0,0,0,0.0,0.0,0.0,0.0
2024-03-10,Toyota,mobile,10,62.8349,6.28349,0,0,0,0.0,0.0,0.0,0.0
2024-03-11,AmericanExpress,display,122,805.9269,6.6059581967213115,0,0,8,0.0,0.0,0.0,0.0
2024-03-11,AmericanExpress,mobile,78,515.3277,6.606765384615385,0,0,8,0.0,0.0,0.0,0.0
2024-03-11,AmericanExpress,native,35,265.5044,7.585839999999999,0,0,2,0.0,0.0,0.0,0.0
2024-03-11,Netflix,display,315,1597.1903,5.070445396825397,0,0,80,0.0,0.0,0.0,0.0
2024-03-11,Netflix,mobile,217,1092.2653,5.033480645161291,0,0,56,0.0,0.0,0.0,0.0
2024-03-11,Nike,display,28,162.9988,5.8213857142857135,0,0,2,0.0,0.0,0.0,0.0
2024-03-11,Nike,mobile,19,111.9687,5.893089473684211,0,0,0,0.0,0.0,0.0,0.0
2024-03-11,Toyota,display,22,139.8341,6.356095454545454,0,0,0,0.0,0.0,0.0,0.0
2024-03-11,Toyota,mobile,22,142.2808,6.467309090909091,0,0,0,0.0,0.0,0.0,0.0
2024-03-12,AmericanExpress,display,129,863.6693,6.695110852713179,0,0,9,0.0,0.0,0.0,0.0
2024-03-12,AmericanExpress,mobile,115,767.8048,6.67656347826087,0,0,9,0.0,0.0,0.0,0.0
2024-03-12,AmericanExpress,native,32,239.1599,7.473746875,0,0,2,0.0,0.0,0.0,0.0
2024-03-12,Netflix,display,292,1487.4554,5.094025342465754,0,0,74,0.0,0.0,0.0,0.0
2024-03-12,Netflix,mobile,195,1003.5029,5.146168717948718,1,0,47,0.005128205128205128,0.0,0.0,0.0
2024-03-12,Nike,display,31,187.2257,6.039538709677419,0,0,3,0.0,0.0,0.0,0.0
2024-03-12,Nike,mobile,19,110.4824,5.814863157894737,0,0,1,0.0,0.0,0.0,0.0
2024-03-12,Toyota,display,28,178.95589999999999,6.3912821428571425,0,0,0,0.0,0.0,0.0,0.0
2024-03-12,Toyota,mobile,14,88.8578,6.346985714285714,0,0,0,0.0,0.0,0.0,0.0
2024-03-13,AmericanExpress,display,130,892.8465,6.86805,0,0,17,0.0,0.0,0.0,0.0
2024-03-13,AmericanExpress,mobile,85,586.3591,6.898342352941176,0,0,8,0.0,0.0,0.0,0.0
2024-03-13,AmericanExpress,native,24,185.6756,7.736483333333333,0,0,2,0.0,0.0,0.0,0.0
2024-03-13,Netflix,display,301,1535.0542,5.099847840531561,1,0,75,0.0033222591362126247,0.0,0.0,0.0
2024-03-13,Netflix,mobile,204,1038.0303,5.088383823529411,0,0,50,0.0,0.0,0.0,0.0
2024-03-13,Nike,display,29,169.9114,5.859013793103448,0,0,0,0.0,0.0,0.0,0.0
2024-03-13,Nike,mobile,21,121.8487,5.802319047619047,0,0,1,0.0,0.0,0.0,0.0
2024-03-13,Toyota,display,28,186.1266,6.647378571428571,0,0,0,0.0,0.0,0.0,0.0
2024-03-13,Toyota,mobile,9,55.937,6.215222222222222,0,0,0,0.0,0.0,0.0,0.0
2024-03-14,AmericanExpress,display,151,1002.5023,6.6390880794701985,0,0,13,0.0,0.0,0.0,0.0
2024-03-14,AmericanExpress,mobile,83,580.5828,6.994973493975904,0,0,11,0.0,0.0,0.0,0.0
2024-03-14,AmericanExpress,native,26,174.5591,6.713811538461538,0,0,1,0.0,0.0,0.0,0.0
2024-03-14,Netflix,display,339,1795.2184,5.295629498525074,0,0,91,0.0,0.0,0.0,0.0
2024-03-14,Netflix,mobile,239,1269.3378,5.311036820083682,0,0,65,0.0,0.0,0.0,0.0
2024-03-14,Nike,display,31,179.8423,5.801364516129032,0,0,1,0.0,0.0,0.0,0.0
2024-03-14,Nike,mobile,17,104.5545,6.150264705882353,0,0,1,0.0,0.0,0.0,0.0
2024-03-14,Toyota,display,26,169.6922,6.5266230769230775,0,0,0,0.0,0.0,0.0,0.0
2024-03-14,Toyota,mobile,21,131.6578,6.269419047619048,0,0,0,0.0,0.0,0.0,0.0
2024-03-15,AmericanExpress,display,120,796.6115,6.638429166666667,1,0,11,0.008333333333333333,0.0,0.0,0.0
2024-03-15,AmericanExpress,mobile,97,660.7664,6.812024742268041,0,0,11,0.0,0.0,0.0,0.0
2024-03-15,AmericanExpress,native,44,316.96569999999997,7.203765909090908,0,0,1,0.0,0.0,0.0,0.0
2024-03-15,Netflix,display,297,1544.7547,5.2011942760942755,0,0,76,0.0,0.0,0.0,0.0
2024-03-15,Netflix,mobile,223,1071.0883,4.8030865470852016,0,0,51,0.0,0.0,0.0,0.0
2024-03-15,Nike,display,37,221.8784,5.996713513513513,0,0,3,0.0,0.0,0.0,0.0
2024-03-15,Nike,mobile,16,89.3044,5.581525,0,0,0,0.0,0.0,0.0,0.0
2024-03-15,Toyota,display,28,167.2187,5.972096428571429,0,0,0,0.0,0.0,0.0,0.0
2024-03-15,Toyota,mobile,15,90.85249999999999,6.056833333333333,0,0,0,0.0,0.0,0.0,0.0
2024-03-16,AmericanExpress,display,119,805.8093,6.771506722689075,0,0,12,0.0,0.0,0.0,0.0
2024-03-16,AmericanExpress,mobile,85,583.4479,6.86409294117647,0,0,11,0.0,0.0,0.0,0.0
2024-03-16,AmericanExpress,native,27,215.8065,7.9928333333333335,0,0,3,0.0,0.0,0.0,0.0
2024-03-16,Netflix,display,322,1750.9563,5.43775248447205,1,0,97,0.003105590062111801,0.0,0.0,0.0
2024-03-16,Netflix,mobile,208,1077.3694,5.1796605769230775,0,0,56,0.0,0.0,0.0,0.0
2024-03-16,Nike,display,41,240.2903,5.860739024390244,0,0,2,0.0,0.0,0.0,0.0
2024-03-16,Nike,mobile,20,118.4976,5.92488,0,0,0,0.0,0.0,0.0,0.0
2024-03-16,Toyota,display,24,145.34029999999998,6.055845833333333,0,0,0,0.0,0.0,0.0,0.0
2024-03-16,Toyota,mobile,16,105.909,6.6193125,0,0,0,0.0,0.0,0.0,0.0
2024-03-17,AmericanExpress,display,153,1031.9416,6.7447163398692815,0,0,16,0.0,0.0,0.0,0.0
2024-03-17,AmericanExpress,mobile,76,512.6178,6.744971052631579,0,0,7,0.0,0.0,0.0,0.0
2024-03-17,AmericanExpress,native,50,373.7941,7.475882,0,0,3,0.0,0.0,0.0,0.0
2024-03-17,Netflix,display,338,1721.3785,5.0928357988165684,1,0,86,0.0029585798816568047,0.0,0.0,0.0
2024-03-17,Netflix,mobile,202,1062.5073,5.259937128712871,0,0,55,0.0,0.0,0.0,0.0
2024-03-17,Nike,display,28,171.3181,6.118503571428571,0,0,2,0.0,0.0,0.0,0.0
2024-03-17,Nike,mobile,33,199.8957,6.057445454545455,0,0,1,0.0,0.0,0.0,0.0
2024-03-17,Toyota,display,23,147.8854,6.4298,0,0,0,0.0,0.0,0.0,0.0
2024-03-17,Toyota,mobile,12,71.1971,5.933091666666667,0,0,0,0.0,0.0,0.0,0.0
2024-03-18,AmericanExpress,display,138,910.5694,6.598328985507246,1,0,12,0.007246376811594203,0.0,0.0,0.0
2024-03-18,AmericanExpress,mobile,95,645.7610999999999,6.797485263157894,0,0,12,0.0,0.0,0.0,0.0
2024-03-18,AmericanExpress,native,29,218.5807,7.537265517241379,0,0,4,0.0,0.0,0.0,0.0
2024-03-18,Netflix,display,373,1868.8091,5.010212064343164,0,0,87,0.0,0.0,0.0,0.0
2024-03-18,Netflix,mobile,213,1153.5517,5.415735680751173,0,0,65,0.0,0.0,0.0,0.0
2024-03-18,Nike,display,33,201.7107,6.112445454545455,0,0,2,0.0,0.0,0.0,0.0
2024-03-18,Nike,mobile,25,142.0412,5.681648,0,0,0,0.0,0.0,0.0,0.0
2024-03-18,Toyota,display,20,126.3231,6.316155,0,0,0,0.0,0.0,0.0,0.0
2024-03-18,Toyota,mobile,17,107.7219,6.336582352941177,0,0,0,0.0,0.0,0.0,0.0
2024-03-19,AmericanExpress,display,138,916.4578,6.640998550724638,0,0,11,0.0,0.0,0.0,0.0
2024-03-19,AmericanExpress,mobile,73,516.4645,7.074856164383562,0,0,11,0.0,0.0,0.0,0.0
2024-03-19,AmericanExpress,native,37,260.7636,7.047664864864865,0,0,0,0.0,0.0,0.0,0.0
2024-03-19,Netflix,display,331,1725.1757,5.212011178247734,0,0,88,0.0,0.0,0.0,0.0
2024-03-19,Netflix,mobile,200,1003.5677,5.0178385,1,0,50,0.005,0.0,0.0,0.0
2024-03-19,Nike,display,23,143.2535,6.228413043478261,0,0,3,0.0,0.0,0.0,0.0
2024-03-19,Nike,mobile,19,113.1227,5.953826315789473,0,0,1,0.0,0.0,0.0,0.0
2024-03-19,Toyota,display,23,149.79160000000002,6.512678260869566,0,0,0,0.0,0.0,0.0,0.0
2024-03-19,Toyota,mobile,10,65.0976,6.50976,0,0,0,0.0,0.0,0.0,0.0
2024-03-20,AmericanExpress,display,127,890.5376,7.012107086614173,0,0,19,0.0,0.0,0.0,0.0
2024-03-20,AmericanExpress,mobile,86,571.9084,6.650097674418605,0,0,9,0.0,0.0,0.0,0.0
2024-03-20,AmericanExpress,native,34,260.361,7.657676470588235,0,0,2,0.0,0.0,0.0,0.0
2024-03-20,Netflix,display,333,1712.6656,5.14313993993994,0,0,83,0.0,0.0,0.0,0.0
2024-03-20,Netflix,mobile,199,1060.2362,5.327820100502513,0,0,56,0.0,0.0,0.0,0.0
2024-03-20,Nike,display,27,171.81810000000002,6.3636333333333335,0,0,4,0.0,0.0,0.0,0.0
2024-03-20,Nike,mobile,18,106.6545,5.92525,0,0,0,0.0,0.0,0.0,0.0
2024-03-20,Toyota,display,24,151.2587,6.3024458333333335,0,0,0,0.0,0.0,0.0,0.0
2024-03-20,Toyota,mobile,8,50.1278,6.265975,0,0,0,0.0,0.0,0.0,0.0
2024-03-21,AmericanExpress,display,129,875.9131,6.790024031007752,1,0,14,0.007751937984496124,0.0,0.0,0.0
2024-03-21,AmericanExpress,mobile,110,728.0704,6.618821818181818,1,0,6,0.00909090909090909,0.0,0.0,0.0
2024-03-21,AmericanExpress,native,43,328.1467,7.631318604651163,0,0,2,0.0,0.0,0.0,0.0
2024-03-21,Netflix,display,357,1864.7892,5.223499159663866,0,0,98,0.0,0.0,0.0,0.0
2024-03-21,Netflix,mobile,213,1115.8268,5.238623474178404,0,0,58,0.0,0.0,0.0,0.0
2024-03-21,Nike,display,25,156.9862,6.2794479999999995,0,0,2,0.0,0.0,0.0,0.0
2024-03-21,Nike,mobile,22,128.5744,5.844290909090909,0,0,1,0.0,0.0,0.0,0.0
2024-03-21,Toyota,display,15,88.2171,5.88114,0,0,0,0.0,0.0,0.0,0.0
2024-03-21,Toyota,mobile,16,100.4169,6.27605625,0,0,0,0.0,0.0,0.0,0.0
2024-03-22,AmericanExpress,display,135,907.3314,6.720973333333333,0,0,15,0.0,0.0,0.0,0.0
2024-03-22,AmericanExpress,mobile,108,700.8134,6.489012962962963,0,0,6,0.0,0.0,0.0,0.0
2024-03-22,AmericanExpress,native,39,280.7663,7.199135897435897,0,0,2,0.0,0.0,0.0,0.0
2024-03-22,Netflix,display,329,1660.7047,5.047734650455927,0,0,85,0.0,0.0,0.0,0.0
2024-03-22,Netflix,mobile,202,1037.3353,5.135323267326733,0,0,56,0.0,0.0,0.0,0.0
2024-03-22,Nike,display,28,166.7549,5.955532142857143,0,0,2,0.0,0.0,0.0,0.0
2024-03-22,Nike,mobile,21,116.205,5.533571428571428,0,0,0,0.0,0.0,0.0,0.0
2024-03-22,Toyota,display,17,108.487,6.381588235294117,0,0,0,0.0,0.0,0.0,0.0
2024-03-22,Toyota,mobile,13,83.9616,6.458584615384615,0,0,0,0.0,0.0,0.0,0.0
2024-03-23,AmericanExpress,display,156,1048.2315,6.719432692307693,0,0,17,0.0,0.0,0.0,0.0
2024-03-23,AmericanExpress,mobile,105,702.2592,6.6881828571428565,0,0,9,0.0,0.0,0.0,0.0
2024-03-23,AmericanExpress,native,39,294.2978,7.546097435897436,0,0,2,0.0,0.0,0.0,0.0
2024-03-23,Netflix,display,315,1679.2978,5.331104126984127,1,0,93,0.0031746031746031746,0.0,0.0,0.0
2024-03-23,Netflix,mobile,219,1175.7184,5.368577168949772,1,0,61,0.0045662100456621,0.0,0.0,0.0
2024-03-23,Nike,display,37,216.4075,5.848851351351351,0,0,2,0.0,0.0,0.0,0.0
2024-03-23,Nike,mobile,23,135.471,5.8900434782608695,0,0,0,0.0,0.0,0.0,0.0
2024-03-23,Toyota,display,32,207.8808,6.496275,0,0,0,0.0,0.0,0.0,0.0
2024-03-23,Toyota,mobile,13,84.90859999999999,6.531430769230768,0,0,0,0.0,0.0,0.0,0.0
2024-03-24,AmericanExpress,display,153,1023.1029,6.686947058823529,0,0,16,0.0,0.0,0.0,0.0
2024-03-24,AmericanExpress,mobile,80,556.8806,6.961007499999999,0,0,13,0.0,0.0,0.0,0.0
2024-03-24,AmericanExpress,native,45,344.20550000000003,7.649011111111112,0,0,4,0.0,0.0,0.0,0.0
2024-03-24,Netflix,display,327,1715.1523,5.245114067278287,0,0,89,0.0,0.0,0.0,0.0
2024-03-24,Netflix,mobile,231,1219.5933,5.279624675324675,1,0,67,0.004329004329004329,0.0,0.0,0.0
2024-03-24,Nike,display,34,218.8837,6.437755882352941,0,0,7,0.0,0.0,0.0,0.0
2024-03-24,Nike,mobile,14,78.80499999999999,5.628928571428571,0,0,0,0.0,0.0,0.0,0.0
2024-03-24,Toyota,display,26,159.8153,6.146742307692308,0,0,0,0.0,0.0,0.0,0.0
2024-03-24,Toyota,mobile,16,97.4782,6.0923875,0,0,0,0.0,0.0,0.0,0.0
2024-03-25,AmericanExpress,display,129,888.3223,6.886219379844961,0,0,14,0.0,0.0,0.0,0.0
2024-03-25,AmericanExpress,mobile,80,531.5484,6.644355,0,0,6,0.0,0.0,0.0,0.0
2024-03-25,AmericanExpress,native,37,274.9165,7.430175675675676,0,0,1,0.0,0.0,0.0,0.0
2024-03-25,Netflix,display,337,1773.6559,5.263073887240356,0,0,95,0.0,0.0,0.0,0.0
2024-03-25,Netflix,mobile,199,1046.8559,5.260582412060302,1,0,51,0.005025125628140704,0.0,0.0,0.0
2024-03-25,Nike,display,29,167.2272,5.766455172413793,0,0,0,0.0,0.0,0.0,0.0
2024-03-25,Nike,mobile,17,100.0622,5.8860117647058825,0,0,1,0.0,0.0,0.0,0.0
2024-03-25,Toyota,display,15,101.7072,6.78048,0,0,0,0.0,0.0,0.0,0.0
2024-03-25,Toyota,mobile,11,63.782,5.798363636363636,0,0,0,0.0,0.0,0.0,0.0
2024-03-26,AmericanExpress,display,152,1034.3509,6.804940131578947,0,0,16,0.0,0.0,0.0,0.0
2024-03-26,AmericanExpress,mobile,80,548.4571,6.85571375,0,0,9,0.0,0.0,0.0,0.0
2024-03-26,AmericanExpress,native,40,282.0324,7.05081,0,0,1,0.0,0.0,0.0,0.0
2024-03-26,Netflix,display,303,1518.1467,5.010385148514851,1,0,63,0.0033003300330033004,0.0,0.0,0.0
2024-03-26,Netflix,mobile,223,1146.7444,5.142351569506727,0,0,59,0.0,0.0,0.0,0.0
2024-03-26,Nike,display,41,236.3986,5.7658195121951215,0,0,0,0.0,0.0,0.0,0.0
2024-03-26,Nike,mobile,21,124.005,5.904999999999999,0,0,2,0.0,0.0,0.0,0.0
2024-03-26,Toyota,display,25,172.4031,6.8961239999999995,0,0,0,0.0,0.0,0.0,0.0
2024-03-26,Toyota,mobile,10,66.0359,6.60359,0,0,0,0.0,0.0,0.0,0.0
2024-03-27,AmericanExpress,display,136,938.374,6.899808823529412,1,0,19,0.007352941176470588,0.0,0.0,0.0
2024-03-27,AmericanExpress,mobile,108,770.5786,7.134987037037037,0,0,19,0.0,0.0,0.0,0.0
2024-03-27,AmericanExpress,native,39,297.5355,7.6291153846153845,0,0,2,0.0,0.0,0.0,0.0
2024-03-27,Netflix,display,306,1686.6365,5.511883986928105,0,0,87,0.0,0.0,0.0,0.0
2024-03-27,Netflix,mobile,205,1039.0521,5.068546829268294,0,0,53,0.0,0.0,0.0,0.0
2024-03-27,Nike,display,24,139.321,5.805041666666667,0,0,0,0.0,0.0,0.0,0.0
2024-03-27,Nike,mobile,21,119.2507,5.6786047619047615,0,0,1,0.0,0.0,0.0,0.0
2024-03-27,Toyota,display,26,175.66219999999998,6.7562384615384605,0,0,0,0.0,0.0,0.0,0.0
2024-03-27,Toyota,mobile,14,92.4885,6.6063214285714285,0,0,0,0.0,0.0,0.0,0.0
